,epoch,d_loss,a_loss
0,0,0.6738121509552002,0.6593555808067322
1,1,5.27512264251709,13.49635124206543
2,2,5.918750762939453,6.973775157348427e-08
3,3,11.66869831085205,1.8164877891540527
4,4,1.080374836921692,0.8590404391288757
5,5,0.6777397394180298,0.6785258054733276
6,6,0.6623320579528809,0.7428275346755981
7,7,0.6453632116317749,0.7760231494903564
8,8,0.6237856149673462,0.7911986112594604
9,9,0.7092897295951843,1.1428983211517334
10,10,0.6154646277427673,0.8470362424850464
11,11,0.5585100650787354,1.0480711460113525
12,12,0.5880623459815979,1.0196949243545532
13,13,0.5087850093841553,1.2291921377182007
14,14,0.5073991417884827,0.8685370087623596
15,15,0.5510255098342896,1.53902268409729
16,16,0.4792477488517761,4.7383575439453125
17,17,0.3979617655277252,3.434546947479248
18,18,0.24918386340141296,2.004164218902588
19,19,0.4534173607826233,2.41725492477417
20,20,0.44942009449005127,2.645345687866211
21,21,0.4388175904750824,1.1295465230941772
22,22,0.47709640860557556,2.8217973709106445
23,23,0.47027963399887085,1.118368148803711
24,24,0.40814125537872314,1.6979734897613525
25,25,0.3122864365577698,2.935492515563965
26,26,0.2840610444545746,5.477750778198242
27,27,0.2796448767185211,2.4679298400878906
28,28,0.4614880681037903,1.7417802810668945
29,29,0.3330848813056946,6.010578155517578
30,30,0.5896459817886353,3.057069778442383
31,31,0.7472262382507324,6.206555366516113
32,32,0.6947069764137268,1.1508768796920776
33,33,0.5593865513801575,0.6259604692459106
34,34,0.5400955677032471,0.7300640344619751
35,35,0.5021470189094543,0.9876448512077332
36,36,0.42145949602127075,1.6253652572631836
37,37,0.5242612361907959,1.6720025539398193
38,38,0.45890095829963684,1.7242921590805054
39,39,0.6261264085769653,2.1817047595977783
40,40,0.46074187755584717,0.7927549481391907
41,41,0.7813652753829956,0.7543472051620483
42,42,0.5427839159965515,0.9069958925247192
43,43,0.5847863554954529,1.0208137035369873
44,44,0.5862396955490112,2.6736257076263428
45,45,0.6928671598434448,2.488011360168457
46,46,0.6210628747940063,1.216367483139038
47,47,0.6400662660598755,0.5944955348968506
48,48,0.608349084854126,0.6118478178977966
49,49,0.593685507774353,0.6986690759658813
50,50,0.5755075812339783,0.8435015678405762
51,51,0.5463183522224426,0.8562420010566711
52,52,0.5535415410995483,1.1735222339630127
53,53,0.5314421653747559,0.6183282136917114
54,54,0.6161726713180542,1.8438547849655151
55,55,0.7912155985832214,0.273379385471344
56,56,0.8592483997344971,1.966343879699707
57,57,0.5565157532691956,1.7172839641571045
58,58,0.598503589630127,1.1805179119110107
59,59,0.5156549215316772,1.0664901733398438
60,60,0.5092431306838989,1.477160096168518
61,61,0.45772308111190796,2.9894237518310547
62,62,0.5005439519882202,1.1564078330993652
63,63,0.5677497982978821,1.9988294839859009
64,64,0.5844541788101196,0.819042444229126
65,65,0.49131718277931213,0.9812316298484802
66,66,0.46018677949905396,1.8596141338348389
67,67,0.44191044569015503,0.9996086955070496
68,68,0.6060760021209717,1.3401793241500854
69,69,0.4971269965171814,1.2153642177581787
70,70,0.6326754689216614,2.1179611682891846
71,71,0.3814033567905426,2.2694153785705566
72,72,0.2643219530582428,1.6755090951919556
73,73,0.2849455177783966,7.022025108337402
74,74,1.5256357192993164,0.6803942322731018
75,75,1.1723337173461914,3.1593194007873535
76,76,0.3596254885196686,1.48763906955719
77,77,0.42570510506629944,1.7731653451919556
78,78,0.2476089894771576,2.3609604835510254
79,79,0.2768792510032654,1.840107798576355
80,80,0.3687956929206848,4.329524517059326
81,81,0.635273814201355,0.8358237147331238
82,82,0.5313497185707092,0.8721895813941956
83,83,0.40306150913238525,0.9944014549255371
84,84,0.38060861825942993,1.346943974494934
85,85,0.3387914001941681,1.9368256330490112
86,86,0.4177356958389282,0.8312896490097046
87,87,0.49225080013275146,2.4804134368896484
88,88,0.36639150977134705,1.1994274854660034
89,89,0.9031462669372559,2.486299991607666
90,90,0.7024779319763184,1.892472743988037
91,91,0.5596153736114502,4.232185363769531
92,92,1.348292350769043,0.532740592956543
93,93,0.6267225742340088,0.7833074927330017
94,94,0.652587890625,0.865432620048523
95,95,0.7772516012191772,1.1688870191574097
96,96,0.6493008732795715,1.1274735927581787
97,97,0.6991398334503174,1.2057693004608154
98,98,0.678139865398407,2.4111194610595703
99,99,0.6478496789932251,0.8691971898078918
100,100,0.7980232238769531,1.6632583141326904
101,101,0.763187825679779,0.6427041888237
102,102,0.854002833366394,0.816631019115448
103,103,0.6539761424064636,0.8505836129188538
104,104,0.6536523103713989,0.9053295254707336
105,105,0.6536902189254761,0.7061411142349243
106,106,0.7388284206390381,1.1252501010894775
107,107,0.6675348877906799,0.8893617391586304
108,108,0.7101059556007385,0.885523796081543
109,109,0.6700751185417175,0.8580377101898193
110,110,0.6803878545761108,0.9170949459075928
111,111,0.6901877522468567,0.6910536289215088
112,112,0.6846007704734802,1.2335000038146973
113,113,0.6986027956008911,0.5709925293922424
114,114,0.7712697982788086,1.0200092792510986
115,115,0.6818779706954956,0.7638401985168457
116,116,0.6226527690887451,0.853542149066925
117,117,0.6440577507019043,0.7078155279159546
118,118,0.6677523851394653,0.92009437084198
119,119,0.6626399755477905,0.8421865701675415
120,120,0.6574609279632568,1.0719172954559326
121,121,0.7845138311386108,0.9783049821853638
122,122,0.6961121559143066,0.8111355304718018
123,123,0.727413535118103,0.8387318253517151
124,124,0.6616631746292114,0.7855926752090454
125,125,0.6562380790710449,0.7883273363113403
126,126,0.6560862064361572,0.8247721195220947
127,127,0.6801341772079468,0.7436437010765076
128,128,0.657418966293335,1.2250268459320068
129,129,0.694436252117157,0.8555192947387695
130,130,0.7098085284233093,1.4491713047027588
131,131,0.7755058407783508,0.7162514328956604
132,132,0.6681116223335266,0.896874189376831
133,133,0.6471781730651855,0.8914834856987
134,134,0.6616579294204712,0.8144078254699707
135,135,0.665818989276886,0.9349199533462524
136,136,0.5922731161117554,0.7373862266540527
137,137,0.741854190826416,1.5167231559753418
138,138,0.7585740685462952,0.8359434604644775
139,139,0.6800784468650818,0.8257400393486023
140,140,0.6614274978637695,0.8493307828903198
141,141,0.6605972647666931,0.8551292419433594
142,142,0.6402237415313721,1.0907423496246338
143,143,0.7003247737884521,0.9017897248268127
144,144,0.6682701110839844,1.0790833234786987
145,145,0.6455147862434387,0.6953697204589844
146,146,0.6207649111747742,1.6352448463439941
147,147,0.739411473274231,0.7128967642784119
148,148,0.6856467723846436,0.9341635704040527
149,149,0.6405293941497803,0.8152411580085754
150,150,0.6235044002532959,0.7779588103294373
151,151,0.6397515535354614,1.080139398574829
152,152,0.6422268152236938,0.957507312297821
153,153,0.7148045301437378,1.2951031923294067
154,154,0.708493173122406,0.9379135966300964
155,155,0.5624220371246338,1.1965866088867188
156,156,0.6439841389656067,0.9277313947677612
157,157,0.685248613357544,1.515209674835205
158,158,0.691364049911499,0.7959128618240356
159,159,0.6102699041366577,1.1014466285705566
160,160,0.59808349609375,0.8198761343955994
161,161,0.8144307136535645,1.4358433485031128
162,162,0.6504766941070557,0.8791733980178833
163,163,0.6223522424697876,0.9290059804916382
164,164,0.6340166330337524,1.2904444932937622
165,165,0.7816280722618103,1.3958289623260498
166,166,0.6129521131515503,0.9676796197891235
167,167,0.7165790796279907,1.1886900663375854
168,168,0.6934420466423035,0.7606703639030457
169,169,0.7236307859420776,1.4587926864624023
170,170,0.6150317192077637,0.6007296442985535
171,171,0.9085429906845093,1.4270541667938232
172,172,0.6652568578720093,0.8450750112533569
173,173,0.6341533660888672,0.9083583950996399
174,174,0.6734983921051025,0.9012460708618164
175,175,0.6793676614761353,1.0028069019317627
176,176,0.6527315378189087,0.8740625381469727
177,177,0.6869943737983704,1.0011377334594727
178,178,0.6676604151725769,0.8391179442405701
179,179,0.6340537071228027,1.229996681213379
180,180,0.7079075574874878,0.9406751394271851
181,181,0.6689637899398804,0.9604203701019287
182,182,0.6473247408866882,1.0500528812408447
183,183,0.7159728407859802,1.275362253189087
184,184,0.6569900512695312,0.7387208938598633
185,185,0.6714158058166504,1.5066169500350952
186,186,0.6276330947875977,0.667391300201416
187,187,0.7472056150436401,1.5720375776290894
188,188,0.8472800254821777,0.7327536344528198
189,189,0.7416185140609741,1.2406141757965088
190,190,0.6912237405776978,0.6300655603408813
191,191,0.7217267751693726,0.925955057144165
192,192,0.6566085815429688,0.8040814399719238
193,193,0.6800042390823364,0.8450801372528076
194,194,0.6883670687675476,0.9525728225708008
195,195,0.6901972889900208,0.8116388320922852
196,196,0.6881330609321594,0.9717679023742676
197,197,0.6029975414276123,0.9231371879577637
198,198,0.6503697037696838,0.9112054109573364
199,199,0.6643341779708862,1.0565932989120483
200,200,0.6025536060333252,0.8139250874519348
201,201,0.6542537212371826,1.3788328170776367
202,202,0.6475458741188049,0.8734800815582275
203,203,0.7462632060050964,0.933737576007843
204,204,0.7104505300521851,0.748681366443634
205,205,0.672646164894104,0.9641811847686768
206,206,0.6515299081802368,0.7026622295379639
207,207,0.6675121784210205,1.1643078327178955
208,208,0.675742506980896,0.9855363965034485
209,209,0.6873849630355835,0.8122376203536987
210,210,0.7262349128723145,1.4358317852020264
211,211,0.7172924876213074,0.661277174949646
212,212,0.6973493099212646,0.8883376121520996
213,213,0.7389585971832275,0.8072947859764099
214,214,0.725494921207428,1.0567076206207275
215,215,0.6973310708999634,0.7727950811386108
216,216,0.660330593585968,1.057550311088562
217,217,0.6576558351516724,0.700039803981781
218,218,0.7071446180343628,0.8941915035247803
219,219,0.7091379761695862,0.8086854219436646
220,220,0.6635996699333191,0.9790369272232056
221,221,0.6753154993057251,0.8024182319641113
222,222,0.692155122756958,1.2804845571517944
223,223,0.7018226385116577,0.7837071418762207
224,224,0.6015812158584595,1.4906463623046875
225,225,0.6923205256462097,1.058048963546753
226,226,0.6382920742034912,1.6386866569519043
227,227,0.7709255218505859,0.7771883010864258
228,228,0.6812691688537598,0.8824662566184998
229,229,0.6437500715255737,0.7256735563278198
230,230,0.7150105834007263,0.9961273670196533
231,231,0.6669528484344482,1.1434910297393799
232,232,0.6708346605300903,0.7271462082862854
233,233,0.6655368208885193,1.0736122131347656
234,234,0.7014966011047363,0.5598224401473999
235,235,0.8104778528213501,0.9663554430007935
236,236,0.655307412147522,0.7698997855186462
237,237,0.6985316276550293,0.9483078718185425
238,238,0.6737060546875,0.8108527660369873
239,239,0.676844596862793,0.7793968915939331
240,240,0.68439120054245,0.7946480512619019
241,241,0.6961585879325867,1.3599984645843506
242,242,0.6738441586494446,0.9518252015113831
243,243,0.6504631042480469,0.9727047681808472
244,244,0.6635276079177856,0.8217524886131287
245,245,0.7127515077590942,1.0625962018966675
246,246,0.7059223055839539,0.6930996775627136
247,247,0.6813931465148926,1.123981237411499
248,248,0.7016305923461914,0.6979855298995972
249,249,0.708872377872467,1.0123727321624756
250,250,0.6755193471908569,0.7444416880607605
251,251,0.68330317735672,0.8471342921257019
252,252,0.7353321313858032,1.0547263622283936
253,253,0.6881442070007324,0.797810435295105
254,254,0.6731562614440918,0.9581791162490845
255,255,0.6704772710800171,0.7803622484207153
256,256,0.6906315684318542,0.9594034552574158
257,257,0.6906155943870544,0.9685205221176147
258,258,0.6511619687080383,0.8379033207893372
259,259,0.67215895652771,0.7084058523178101
260,260,0.6875115036964417,1.1841915845870972
261,261,0.651477575302124,0.7735535502433777
262,262,0.6766420602798462,1.1141071319580078
263,263,0.6963182091712952,0.7562891244888306
264,264,0.6811830401420593,1.2533116340637207
265,265,0.6873719096183777,0.8029071092605591
266,266,0.7303774356842041,1.2926371097564697
267,267,0.7405310869216919,0.784536600112915
268,268,0.6636900901794434,0.9429554343223572
269,269,0.6868557929992676,0.8547084331512451
270,270,0.6603968739509583,0.8624382019042969
271,271,0.6760730743408203,1.0567727088928223
272,272,0.7198671698570251,0.8610498905181885
273,273,0.6793415546417236,0.828736424446106
274,274,0.6841917037963867,0.885206937789917
275,275,0.6798575520515442,0.7585225701332092
276,276,0.6650409698486328,1.014523983001709
277,277,0.6516668796539307,0.9522120952606201
278,278,0.7494270205497742,1.4560058116912842
279,279,0.7477273941040039,0.8224743008613586
280,280,0.6513411402702332,1.0536620616912842
281,281,0.8192778825759888,1.2205113172531128
282,282,0.6877729892730713,0.687006950378418
283,283,0.6980274319648743,0.9332442879676819
284,284,0.6950732469558716,0.8065354228019714
285,285,0.7036519646644592,0.7609530687332153
286,286,0.6692640781402588,0.8064838647842407
287,287,0.6783976554870605,0.8772228360176086
288,288,0.6563892364501953,0.7068668603897095
289,289,0.6651731729507446,0.9943200349807739
290,290,0.7698675990104675,0.7703384757041931
291,291,0.6807459592819214,0.957914412021637
292,292,0.6820970177650452,0.8099703192710876
293,293,0.6832565069198608,0.783636748790741
294,294,0.6953120231628418,0.9375473260879517
295,295,0.6382811665534973,0.8741065263748169
296,296,0.6598000526428223,1.0217607021331787
297,297,0.7053568363189697,0.8882737755775452
298,298,0.728905200958252,1.6483006477355957
299,299,0.853022575378418,0.6742076277732849
